 BAOFENG-UV-K6-Firmware-halflife git:(minifirm) ✗ ./venv/bin/python3 scratch/k6_snooper.py 

==================================================
📡 SNOOPER SPI BK4829 INICIADO
Escuchando tráfico en /dev/ttyUSB0 a 115200 baudios...
==================================================
[13:01:42] BK4829_WriteReg(0x70, 0x00E0);
[13:01:42] BK4829_WriteReg(0x30, 0x0003);
[13:01:42] BK4829_WriteReg(0x24, 0x8A7F);
[13:01:42] BK4829_WriteReg(0x70, 0xE0E0);
[13:01:42] BK4829_WriteReg(0x71, 0x25F3);
[13:01:42] BK4829_WriteReg(0x72, 0x41DB);
[13:01:42] BK4829_WriteReg(0x3F, 0x0800);
[13:01:42] BK4829_WriteReg(0x3F, 0x0000);
[13:01:42] BK4829_ReadReg(0x24) -> 0x8A7F;
[13:01:42] BK4829_WriteReg(0x24, 0x8A5F);
[13:01:42] BK4829_WriteReg(0x70, 0x00E0);
[13:01:42] BK4829_WriteReg(0x30, 0x0000);
[13:01:42] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:42] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:42] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:42] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:42] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:42] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:42] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:42] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:42] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:42] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:42] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:42] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:42] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:42] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:42] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:42] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:42] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:43] BK4829_ReadReg(0x33) -> 0xF304;
[13:01:43] BK4829_WriteReg(0x33, 0xF304);
[13:01:43] BK4829_ReadReg(0x33) -> 0xF304;
[13:01:43] BK4829_WriteReg(0x33, 0xF304);
[13:01:43] BK4829_WriteReg(0x30, 0x0000);
[13:01:43] BK4829_WriteReg(0x36, 0x01FF);
[13:01:43] BK4829_WriteReg(0x30, 0xC1FE);
[13:01:43] BK4829_WriteReg(0x30, 0x0003);
[13:01:43] BK4829_WriteReg(0x24, 0x8A7F);
[13:01:43] BK4829_WriteReg(0x70, 0xE0E0);
[13:01:43] BK4829_WriteReg(0x71, 0x1C1C);
[13:01:43] BK4829_WriteReg(0x72, 0x41DB);
[13:01:43] BK4829_WriteReg(0x3F, 0x0800);
[13:01:43] BK4829_WriteReg(0x3F, 0x0000);
[13:01:43] BK4829_ReadReg(0x24) -> 0x8A7F;
[13:01:43] BK4829_WriteReg(0x24, 0x8A5F);
[13:01:43] BK4829_WriteReg(0x70, 0x00E0);
[13:01:43] BK4829_WriteReg(0x30, 0x0003);
[13:01:43] BK4829_WriteReg(0x24, 0x8A7F);
[13:01:43] BK4829_WriteReg(0x70, 0xE0E0);
[13:01:43] BK4829_WriteReg(0x71, 0x25F3);
[13:01:43] BK4829_WriteReg(0x72, 0x35E1);
[13:01:43] BK4829_WriteReg(0x3F, 0x0800);
[13:01:43] BK4829_WriteReg(0x3F, 0x0000);
[13:01:43] BK4829_ReadReg(0x24) -> 0x8A7F;
[13:01:43] BK4829_WriteReg(0x24, 0x8A5F);
[13:01:43] BK4829_WriteReg(0x70, 0x00E0);
[13:01:44] BK4829_WriteReg(0x30, 0x0003);
[13:01:44] BK4829_WriteReg(0x24, 0x8A7F);
[13:01:44] BK4829_WriteReg(0x70, 0xE0E0);
[13:01:44] BK4829_WriteReg(0x71, 0x225C);
[13:01:44] BK4829_WriteReg(0x72, 0x35E1);
[13:01:44] BK4829_WriteReg(0x3F, 0x0800);
[13:01:44] BK4829_WriteReg(0x3F, 0x0000);
[13:01:44] BK4829_ReadReg(0x24) -> 0x8A7F;
[13:01:44] BK4829_WriteReg(0x24, 0x8A5F);
[13:01:44] BK4829_WriteReg(0x70, 0x00E0);
[13:01:44] BK4829_WriteReg(0x30, 0x0003);
[13:01:44] BK4829_WriteReg(0x24, 0x8A7F);
[13:01:44] BK4829_WriteReg(0x70, 0xE0E0);
[13:01:44] BK4829_WriteReg(0x71, 0x25F3);
[13:01:44] BK4829_WriteReg(0x72, 0x35E1);
[13:01:44] BK4829_WriteReg(0x3F, 0x0800);
[13:01:44] BK4829_WriteReg(0x3F, 0x0000);
[13:01:44] BK4829_ReadReg(0x24) -> 0x8A7F;
[13:01:44] BK4829_WriteReg(0x24, 0x8A5F);
[13:01:44] BK4829_WriteReg(0x70, 0x00E0);
[13:01:44] BK4829_WriteReg(0x30, 0x0003);
[13:01:44] BK4829_WriteReg(0x24, 0x8A7F);
[13:01:44] BK4829_WriteReg(0x70, 0xE0E0);
[13:01:44] BK4829_WriteReg(0x71, 0x1C1C);
[13:01:44] BK4829_WriteReg(0x72, 0x35E1);
[13:01:44] BK4829_WriteReg(0x3F, 0x0800);
[13:01:45] BK4829_WriteReg(0x3F, 0x0000);
[13:01:45] BK4829_ReadReg(0x24) -> 0x8A7F;
[13:01:45] BK4829_WriteReg(0x24, 0x8A5F);
[13:01:45] BK4829_WriteReg(0x70, 0x00E0);
[13:01:45] BK4829_WriteReg(0x30, 0x0003);
[13:01:45] BK4829_WriteReg(0x24, 0x8A7F);
[13:01:45] BK4829_WriteReg(0x70, 0xE0E0);
[13:01:45] BK4829_WriteReg(0x71, 0x25F3);
[13:01:45] BK4829_WriteReg(0x72, 0x41DB);
[13:01:45] BK4829_WriteReg(0x3F, 0x0800);
[13:01:45] BK4829_WriteReg(0x3F, 0x0000);
[13:01:45] BK4829_ReadReg(0x24) -> 0x8A7F;
[13:01:45] BK4829_WriteReg(0x24, 0x8A5F);
[13:01:45] BK4829_WriteReg(0x70, 0x00E0);
[13:01:45] BK4829_WriteReg(0x30, 0x0000);
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:45] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:46] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:46] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:46] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:46] BK4829_ReadReg(0x33) -> 0xF304;
[13:01:46] BK4829_WriteReg(0x33, 0xF304);
[13:01:46] BK4829_ReadReg(0x33) -> 0xF304;
[13:01:46] BK4829_WriteReg(0x33, 0xF304);
[13:01:46] BK4829_WriteReg(0x30, 0x0000);
[13:01:46] BK4829_WriteReg(0x36, 0x01FF);
[13:01:46] BK4829_WriteReg(0x30, 0xC1FE);
[13:01:46] BK4829_WriteReg(0x30, 0x0003);
[13:01:46] BK4829_WriteReg(0x24, 0x8A7F);
[13:01:46] BK4829_WriteReg(0x70, 0xE0E0);
[13:01:46] BK4829_WriteReg(0x71, 0x1C1C);
[13:01:46] BK4829_WriteReg(0x72, 0x41DB);
[13:01:46] BK4829_WriteReg(0x3F, 0x0800);
[13:01:46] BK4829_WriteReg(0x3F, 0x0000);
[13:01:46] BK4829_ReadReg(0x24) -> 0x8A7F;
[13:01:46] BK4829_WriteReg(0x24, 0x8A5F);
[13:01:46] BK4829_WriteReg(0x70, 0x00E0);
[13:01:46] BK4829_WriteReg(0x30, 0x0003);
[13:01:46] BK4829_WriteReg(0x24, 0x8A7F);
[13:01:46] BK4829_WriteReg(0x70, 0xE0E0);
[13:01:46] BK4829_WriteReg(0x71, 0x25F3);
[13:01:46] BK4829_WriteReg(0x72, 0x35E1);
[13:01:46] BK4829_WriteReg(0x3F, 0x0800);
[13:01:46] BK4829_WriteReg(0x3F, 0x0000);
[13:01:46] BK4829_ReadReg(0x24) -> 0x8A7F;
[13:01:46] BK4829_WriteReg(0x24, 0x8A5F);
[13:01:46] BK4829_WriteReg(0x70, 0x00E0);
[13:01:46] BK4829_WriteReg(0x30, 0x0003);
[13:01:46] BK4829_WriteReg(0x24, 0x8A7F);
[13:01:46] BK4829_WriteReg(0x70, 0xE0E0);
[13:01:46] BK4829_WriteReg(0x71, 0x225C);
[13:01:46] BK4829_WriteReg(0x72, 0x35E1);
[13:01:46] BK4829_WriteReg(0x3F, 0x0800);
[13:01:47] BK4829_WriteReg(0x3F, 0x0000);
[13:01:47] BK4829_ReadReg(0x24) -> 0x8A7F;
[13:01:47] BK4829_WriteReg(0x24, 0x8A5F);
[13:01:47] BK4829_WriteReg(0x70, 0x00E0);
[13:01:47] BK4829_WriteReg(0x30, 0x0003);
[13:01:47] BK4829_WriteReg(0x24, 0x8A7F);
[13:01:47] BK4829_WriteReg(0x70, 0xE0E0);
[13:01:47] BK4829_WriteReg(0x71, 0x25F3);
[13:01:47] BK4829_WriteReg(0x72, 0x35E1);
[13:01:47] BK4829_WriteReg(0x3F, 0x0800);
[13:01:47] BK4829_WriteReg(0x3F, 0x0000);
[13:01:47] BK4829_ReadReg(0x24) -> 0x8A7F;
[13:01:47] BK4829_WriteReg(0x24, 0x8A5F);
[13:01:47] BK4829_WriteReg(0x70, 0x00E0);
[13:01:47] BK4829_WriteReg(0x30, 0x0003);
[13:01:47] BK4829_WriteReg(0x24, 0x8A7F);
[13:01:47] BK4829_WriteReg(0x70, 0xE0E0);
[13:01:47] BK4829_WriteReg(0x71, 0x1C1C);
[13:01:47] BK4829_WriteReg(0x72, 0x35E1);
[13:01:47] BK4829_WriteReg(0x3F, 0x0800);
[13:01:47] BK4829_WriteReg(0x3F, 0x0000);
[13:01:47] BK4829_ReadReg(0x24) -> 0x8A7F;
[13:01:47] BK4829_WriteReg(0x24, 0x8A5F);
[13:01:47] BK4829_WriteReg(0x70, 0x00E0);
[13:01:47] BK4829_WriteReg(0x30, 0x0003);
[13:01:47] BK4829_WriteReg(0x24, 0x8A7F);
[13:01:47] BK4829_WriteReg(0x70, 0xE0E0);
[13:01:47] BK4829_WriteReg(0x71, 0x25F3);
[13:01:47] BK4829_WriteReg(0x72, 0x41DB);
[13:01:47] BK4829_WriteReg(0x3F, 0x0800);
[13:01:48] BK4829_WriteReg(0x3F, 0x0000);
[13:01:48] BK4829_ReadReg(0x24) -> 0x8A7F;
[13:01:48] BK4829_WriteReg(0x24, 0x8A5F);
[13:01:48] BK4829_WriteReg(0x70, 0x00E0);
[13:01:48] BK4829_WriteReg(0x30, 0x0000);
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:48] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
[13:01:49] BK4829_ReadReg(0x0C) -> 0x0080;
^C
Snooper detenido por el usuario.
➜  BAOFENG-UV-K6-Firmware-halflife git:(minifirm) ✗ 
